,localName,type,latitude,longitude,webUrl,phone,text_for_embedding
740,Cafe 8,RESTAURANT,38.88303,-76.9947,https://www.tripadvisor.com/Restaurant_Review-g28970-d1103020-Reviews-Cafe_8-Washington_DC_District_of_Columbia.html,+1 202-547-1255,Cafe 8 RESTAURANT
741,FishScale,RESTAURANT,38.91611,-77.02127,https://www.tripadvisor.com/Restaurant_Review-g28970-d14790158-Reviews-FishScale-Washington_DC_District_of_Columbia.html,+1 202-780-7886,FishScale RESTAURANT
742,RETROBOTTEGA,RESTAURANT,38.921417,-77.04197,https://www.tripadvisor.com/Restaurant_Review-g28970-d18915791-Reviews-RETROBOTTEGA-Washington_DC_District_of_Columbia.html,+1 202-450-5219,RETROBOTTEGA RESTAURANT
743,Bul,RESTAURANT,38.92132,-77.04193,https://www.tripadvisor.com/Restaurant_Review-g28970-d8685083-Reviews-Bul-Washington_DC_District_of_Columbia.html,+1 202-733-3921,Bul RESTAURANT
744,Garden District,RESTAURANT,38.914246,-77.03155,https://www.tripadvisor.com/Restaurant_Review-g28970-d6521849-Reviews-Garden_District-Washington_DC_District_of_Columbia.html,+1 202-695-2626,Garden District RESTAURANT
745,Scarlet Oak DC,RESTAURANT,38.878735,-77.00506,https://www.tripadvisor.com/Restaurant_Review-g28970-d8544600-Reviews-Scarlet_Oak_DC-Washington_DC_District_of_Columbia.html,+1 202-780-0140,Scarlet Oak DC RESTAURANT
746,Bacio Pizzeria,RESTAURANT,38.914963,-77.01169,https://www.tripadvisor.com/Restaurant_Review-g28970-d3188796-Reviews-Bacio_Pizzeria-Washington_DC_District_of_Columbia.html,+1 202-232-2246,Bacio Pizzeria RESTAURANT
747,Mikko,RESTAURANT,38.912415,-77.03794,https://www.tripadvisor.com/Restaurant_Review-g28970-d14061134-Reviews-Mikko-Washington_DC_District_of_Columbia.html,+1 202-413-6419,Mikko RESTAURANT
748,Marshall's,RESTAURANT,38.903618,-77.054344,https://www.tripadvisor.com/Restaurant_Review-g28970-d532686-Reviews-Marshall_s-Washington_DC_District_of_Columbia.html,+1 202-333-1155,Marshall's RESTAURANT
749,&pizza - U Street,RESTAURANT,38.916756,-77.02924,https://www.tripadvisor.com/Restaurant_Review-g28970-d4508435-Reviews-Pizza_U_Street-Washington_DC_District_of_Columbia.html,+1 202-350-1129,&pizza - U Street RESTAURANT
750,Negril - DC,RESTAURANT,38.920578,-77.02172,https://www.tripadvisor.com/Restaurant_Review-g28970-d450810-Reviews-Negril_DC-Washington_DC_District_of_Columbia.html,+1 202-332-3737,Negril - DC RESTAURANT
751,Chartwell Grill,RESTAURANT,38.91638,-77.04696,https://www.tripadvisor.com/Restaurant_Review-g28970-d4922006-Reviews-Chartwell_Grill-Washington_DC_District_of_Columbia.html,+1 202-797-2000,Chartwell Grill RESTAURANT
752,Sprig and Sprout,RESTAURANT,38.920776,-77.07159,https://www.tripadvisor.com/Restaurant_Review-g28970-d3858852-Reviews-Sprig_and_Sprout-Washington_DC_District_of_Columbia.html,+1 202-333-2569,Sprig and Sprout RESTAURANT
753,Busboys and Poets,RESTAURANT,38.97513,-77.01538,https://www.tripadvisor.com/Restaurant_Review-g28970-d7778189-Reviews-Busboys_and_Poets-Washington_DC_District_of_Columbia.html,+1 202-726-0856,Busboys and Poets RESTAURANT
754,Shanghai Lounge,RESTAURANT,38.91456,-77.067314,https://www.tripadvisor.com/Restaurant_Review-g28970-d2588049-Reviews-Shanghai_Lounge-Washington_DC_District_of_Columbia.html,+1 202-338-1588,Shanghai Lounge RESTAURANT
755,Silver Lyan,RESTAURANT,38.897083,-77.02443,https://www.tripadvisor.com/Restaurant_Review-g28970-d23440329-Reviews-Silver_Lyan-Washington_DC_District_of_Columbia.html,+1 202-788-2799,Silver Lyan RESTAURANT
756,Bar Charley,RESTAURANT,38.915054,-77.04145,https://www.tripadvisor.com/Restaurant_Review-g28970-d6513983-Reviews-Bar_Charley-Washington_DC_District_of_Columbia.html,+1 202-627-2183,Bar Charley RESTAURANT
757,Regent Thai,RESTAURANT,38.916042,-77.041916,https://www.tripadvisor.com/Restaurant_Review-g28970-d2086872-Reviews-Regent_Thai-Washington_DC_District_of_Columbia.html,+1 202-232-1781,Regent Thai RESTAURANT
758,Dc Capitol Square Bar & Grill,RESTAURANT,38.890102,-76.98345,https://www.tripadvisor.com/Restaurant_Review-g28970-d25363786-Reviews-Dc_Capitol_Square_Bar_Grill-Washington_DC_District_of_Columbia.html,+1 202-507-8492,Dc Capitol Square Bar & Grill RESTAURANT
759,14th St Cafe Asian Bistro,RESTAURANT,38.909477,-77.03214,https://www.tripadvisor.com/Restaurant_Review-g28970-d8637854-Reviews-14th_St_Cafe_Asian_Bistro-Washington_DC_District_of_Columbia.html,+1 202-588-0695,14th St Cafe Asian Bistro RESTAURANT
760,Magic Gourd Restaurant,RESTAURANT,38.89678,-77.050575,https://www.tripadvisor.com/Restaurant_Review-g28970-d3323031-Reviews-Magic_Gourd_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-466-3995,Magic Gourd Restaurant RESTAURANT
761,Vino Volo,RESTAURANT,38.94418,-77.06774,https://www.tripadvisor.com/Restaurant_Review-g28970-d1955538-Reviews-Vino_Volo-Washington_DC_District_of_Columbia.html,+1 12345678,Vino Volo RESTAURANT
762,Highlands Cafe & Grill,RESTAURANT,38.94763,-77.03297,https://www.tripadvisor.com/Restaurant_Review-g28970-d2097608-Reviews-Highlands_Cafe_Grill-Washington_DC_District_of_Columbia.html,+1 202-829-6200,Highlands Cafe & Grill RESTAURANT
763,Villa Yara - Lebanese Restaurant & Garden,RESTAURANT,38.905468,-77.05755,https://www.tripadvisor.com/Restaurant_Review-g28970-d25804339-Reviews-Villa_Yara_Lebanese_Restaurant_Garden-Washington_DC_District_of_Columbia.html,+1 202-506-3675,Villa Yara - Lebanese Restaurant & Garden RESTAURANT
764,H & Chicken,RESTAURANT,38.900436,-76.9954,https://www.tripadvisor.com/Restaurant_Review-g28970-d5053059-Reviews-H_Chicken-Washington_DC_District_of_Columbia.html,+1 202-546-6600,H & Chicken RESTAURANT
765,Al Dente,RESTAURANT,38.93316,-77.085045,https://www.tripadvisor.com/Restaurant_Review-g28970-d3648241-Reviews-Al_Dente-Washington_DC_District_of_Columbia.html,+1 202-244-2223,Al Dente RESTAURANT
766,Maxwell,RESTAURANT,38.908447,-77.02412,https://www.tripadvisor.com/Restaurant_Review-g28970-d12705210-Reviews-Maxwell-Washington_DC_District_of_Columbia.html,+1 202-792-9522,Maxwell RESTAURANT
767,Wonderland Ballroom,RESTAURANT,38.9299,-77.027985,https://www.tripadvisor.com/Restaurant_Review-g28970-d1750081-Reviews-Wonderland_Ballroom-Washington_DC_District_of_Columbia.html,+1 202-232-5263,Wonderland Ballroom RESTAURANT
768,Chopt Creative Salad Company,RESTAURANT,38.899445,-77.02207,https://www.tripadvisor.com/Restaurant_Review-g28970-d6528278-Reviews-Chopt_Creative_Salad_Company-Washington_DC_District_of_Columbia.html,+1 202-347-3225,Chopt Creative Salad Company RESTAURANT
769,Jack's Famous Deli,RESTAURANT,38.89656,-77.01475,https://www.tripadvisor.com/Restaurant_Review-g28970-d5298356-Reviews-Jack_s_Famous_Deli-Washington_DC_District_of_Columbia.html,+1 202-783-8989,Jack's Famous Deli RESTAURANT
770,Spices,RESTAURANT,38.934498,-77.0575,https://www.tripadvisor.com/Restaurant_Review-g28970-d450377-Reviews-Spices-Washington_DC_District_of_Columbia.html,+1 202-686-3833,Spices RESTAURANT
771,Dolci Gelati,RESTAURANT,38.909065,-77.023026,https://www.tripadvisor.com/Restaurant_Review-g28970-d10412261-Reviews-Dolci_Gelati-Washington_DC_District_of_Columbia.html,+1 202-518-1287,Dolci Gelati RESTAURANT
772,Duccini's Pizza,RESTAURANT,38.916874,-77.04121,https://www.tripadvisor.com/Restaurant_Review-g28970-d3212034-Reviews-Duccini_s_Pizza-Washington_DC_District_of_Columbia.html,+1 202-483-0007,Duccini's Pizza RESTAURANT
773,The Statler Lounge,RESTAURANT,38.90313,-77.03585,https://www.tripadvisor.com/Restaurant_Review-g28970-d12841816-Reviews-The_Statler_Lounge-Washington_DC_District_of_Columbia.html,+1 202-393-1000,The Statler Lounge RESTAURANT
774,Cornerstone Cafe,RESTAURANT,38.905933,-77.03488,https://www.tripadvisor.com/Restaurant_Review-g28970-d2618762-Reviews-Cornerstone_Cafe-Washington_DC_District_of_Columbia.html,+1 202-463-3911,Cornerstone Cafe RESTAURANT
775,Lincoln Retail Refreshments & Gift Shop,RESTAURANT,38.88784,-77.04874,https://www.tripadvisor.com/Restaurant_Review-g28970-d11748929-Reviews-Lincoln_Retail_Refreshments_Gift_Shop-Washington_DC_District_of_Columbia.html,+1 703-849-9300,Lincoln Retail Refreshments & Gift Shop RESTAURANT
776,Figleaf Bar & Lounge,RESTAURANT,38.9051,-77.03157,https://www.tripadvisor.com/Restaurant_Review-g28970-d23755911-Reviews-Figleaf_Bar_Lounge-Washington_DC_District_of_Columbia.html,+1 202-379-3787,Figleaf Bar & Lounge RESTAURANT
777,Toryumon Japanese House (DC Washington),RESTAURANT,38.900654,-77.0437,https://www.tripadvisor.com/Restaurant_Review-g28970-d14188569-Reviews-Toryumon_Japanese_House_DC_Washington-Washington_DC_District_of_Columbia.html,+1 202-785-4600,Toryumon Japanese House (DC Washington) RESTAURANT
778,Tiki TNT,RESTAURANT,38.881058,-77.027405,https://www.tripadvisor.com/Restaurant_Review-g28970-d23400819-Reviews-Tiki_TNT-Washington_DC_District_of_Columbia.html,+1 202-900-4786,Tiki TNT RESTAURANT
779,Honeymoon,RESTAURANT,38.94204,-77.02531,https://www.tripadvisor.com/Restaurant_Review-g28970-d25439790-Reviews-Honeymoon-Washington_DC_District_of_Columbia.html,+1 202-983-5010,Honeymoon RESTAURANT
780,Cane,RESTAURANT,38.900013,-77.000305,https://www.tripadvisor.com/Restaurant_Review-g28970-d19081433-Reviews-Cane-Washington_DC_District_of_Columbia.html,+1 202-675-2011,Cane RESTAURANT
781,I'm Eddie Cano,RESTAURANT,38.95519,-77.0703,https://www.tripadvisor.com/Restaurant_Review-g28970-d15236031-Reviews-I_m_Eddie_Cano-Washington_DC_District_of_Columbia.html,+1 202-890-4995,I'm Eddie Cano RESTAURANT
782,Nellie's Sports Bar,RESTAURANT,38.916832,-77.02426,https://www.tripadvisor.com/Restaurant_Review-g28970-d2059423-Reviews-Nellie_s_Sports_Bar-Washington_DC_District_of_Columbia.html,+1 202-332-6355,Nellie's Sports Bar RESTAURANT
783,Pow Pow,RESTAURANT,38.89996,-76.98857,https://www.tripadvisor.com/Restaurant_Review-g28970-d10496380-Reviews-Pow_Pow-Washington_DC_District_of_Columbia.html,+1 202-399-1364,Pow Pow RESTAURANT
784,Ana at District Winery,RESTAURANT,38.87354,-77.00074,https://www.tripadvisor.com/Restaurant_Review-g28970-d12881835-Reviews-Ana_at_District_Winery-Washington_DC_District_of_Columbia.html,+1 202-484-9210,Ana at District Winery RESTAURANT
785,Mission Dupont,RESTAURANT,38.91143,-77.045044,https://www.tripadvisor.com/Restaurant_Review-g28970-d6628085-Reviews-Mission_Dupont-Washington_DC_District_of_Columbia.html,+1 202-525-2010,Mission Dupont RESTAURANT
786,The Sushi Aoi,RESTAURANT,38.90156,-77.02741,https://www.tripadvisor.com/Restaurant_Review-g28970-d518457-Reviews-The_Sushi_Aoi-Washington_DC_District_of_Columbia.html,+1 202-408-3377,The Sushi Aoi RESTAURANT
787,Lutece,RESTAURANT,38.9094,-77.06461,https://www.tripadvisor.com/Restaurant_Review-g28970-d25073409-Reviews-Lutece-Washington_DC_District_of_Columbia.html,+1 202-333-8830,Lutece RESTAURANT
788,Bluefin,RESTAURANT,38.904343,-77.060844,https://www.tripadvisor.com/Restaurant_Review-g28970-d11894255-Reviews-Bluefin-Washington_DC_District_of_Columbia.html,+1 202-333-6774,Bluefin RESTAURANT
789,Metier,RESTAURANT,38.903503,-77.02164,https://www.tripadvisor.com/Restaurant_Review-g28970-d10371749-Reviews-Metier-Washington_DC_District_of_Columbia.html,+1 202-737-7700,Metier RESTAURANT
790,Mad Hatter,RESTAURANT,38.907825,-77.04228,https://www.tripadvisor.com/Restaurant_Review-g28970-d1909190-Reviews-Mad_Hatter-Washington_DC_District_of_Columbia.html,+1 202-833-1495,Mad Hatter RESTAURANT
791,Ruth's Chris Steak House,RESTAURANT,38.904938,-77.046074,https://www.tripadvisor.com/Restaurant_Review-g28970-d19857996-Reviews-Ruth_s_Chris_Steak_House-Washington_DC_District_of_Columbia.html,+1 202-918-5583,Ruth's Chris Steak House RESTAURANT
792,Takoma Station Tavern,RESTAURANT,38.97419,-77.01838,https://www.tripadvisor.com/Restaurant_Review-g28970-d4732145-Reviews-Takoma_Station_Tavern-Washington_DC_District_of_Columbia.html,+1 202-829-1999,Takoma Station Tavern RESTAURANT
793,Mariscos 1133,RESTAURANT,38.90552,-77.02683,https://www.tripadvisor.com/Restaurant_Review-g28970-d25249271-Reviews-Mariscos_1133-Washington_DC_District_of_Columbia.html,+1 202-836-4107,Mariscos 1133 RESTAURANT
794,Blue Bottle Coffee,RESTAURANT,38.897556,-77.00644,https://www.tripadvisor.com/Restaurant_Review-g28970-d15056479-Reviews-Blue_Bottle_Coffee-Washington_DC_District_of_Columbia.html,+1 510-653-3394,Blue Bottle Coffee RESTAURANT
795,Prost,RESTAURANT,38.901928,-77.018654,https://www.tripadvisor.com/Restaurant_Review-g28970-d23808953-Reviews-Prost-Washington_DC_District_of_Columbia.html,+1 202-290-2233,Prost RESTAURANT
796,El Presidente,RESTAURANT,38.908627,-77.000496,https://www.tripadvisor.com/Restaurant_Review-g28970-d26737501-Reviews-El_Presidente-Washington_DC_District_of_Columbia.html,+1 202-318-4820,El Presidente RESTAURANT
797,Guapo's of Georgetown,RESTAURANT,38.901375,-77.06002,https://www.tripadvisor.com/Restaurant_Review-g28970-d15356967-Reviews-Guapo_s_of_Georgetown-Washington_DC_District_of_Columbia.html,+1 202-844-5777,Guapo's of Georgetown RESTAURANT
798,KYOJIN Sushi,RESTAURANT,38.904846,-77.066475,https://www.tripadvisor.com/Restaurant_Review-g28970-d26529806-Reviews-KYOJIN_Sushi-Washington_DC_District_of_Columbia.html,+1 202-629-2131,KYOJIN Sushi RESTAURANT
799,DeCarlo's Restaurant,RESTAURANT,38.92785,-77.08003,https://www.tripadvisor.com/Restaurant_Review-g28970-d526592-Reviews-DeCarlo_s_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-363-4220,DeCarlo's Restaurant RESTAURANT
800,Bua Thai,RESTAURANT,38.909847,-77.03805,https://www.tripadvisor.com/Restaurant_Review-g28970-d493967-Reviews-Bua_Thai-Washington_DC_District_of_Columbia.html,+1 202-265-0828,Bua Thai RESTAURANT
801,Habesha Market and Carry-Out,RESTAURANT,38.916348,-77.023705,https://www.tripadvisor.com/Restaurant_Review-g28970-d5032781-Reviews-Habesha_Market_and_Carry_Out-Washington_DC_District_of_Columbia.html,+1 202-232-1919,Habesha Market and Carry-Out RESTAURANT
802,Red Bear Brewing Brewing,RESTAURANT,38.90544,-77.00247,https://www.tripadvisor.com/Restaurant_Review-g28970-d21403256-Reviews-Red_Bear_Brewing_Brewing-Washington_DC_District_of_Columbia.html,+1 12345678,Red Bear Brewing Brewing RESTAURANT
803,Hunan Dynasty,RESTAURANT,38.887154,-77.00288,https://www.tripadvisor.com/Restaurant_Review-g28970-d1893414-Reviews-Hunan_Dynasty-Washington_DC_District_of_Columbia.html,+1 202-546-6161,Hunan Dynasty RESTAURANT
804,Fat Pete's BBQ,RESTAURANT,38.934715,-77.05771,https://www.tripadvisor.com/Restaurant_Review-g28970-d6889287-Reviews-Fat_Pete_s_BBQ-Washington_DC_District_of_Columbia.html,+1 202-362-7777,Fat Pete's BBQ RESTAURANT
805,Market to Market,RESTAURANT,38.89393,-77.03121,https://www.tripadvisor.com/Restaurant_Review-g28970-d5084560-Reviews-Market_to_Market-Washington_DC_District_of_Columbia.html,+1 202-289-4711,Market to Market RESTAURANT
806,Umaya Izakaya,RESTAURANT,38.898987,-77.02591,https://www.tripadvisor.com/Restaurant_Review-g28970-d12178888-Reviews-Umaya_Izakaya-Washington_DC_District_of_Columbia.html,+1 202-290-3443,Umaya Izakaya RESTAURANT
807,Residents,RESTAURANT,38.9079,-77.04184,https://www.tripadvisor.com/Restaurant_Review-g28970-d22998884-Reviews-Residents-Washington_DC_District_of_Columbia.html,+1 202-602-9563,Residents RESTAURANT
808,Service Bar,RESTAURANT,38.91683,-77.02506,https://www.tripadvisor.com/Restaurant_Review-g28970-d25501065-Reviews-Service_Bar-Washington_DC_District_of_Columbia.html,+1 202-462-7232,Service Bar RESTAURANT
809,Oyster Oyster,RESTAURANT,38.909237,-77.02313,https://www.tripadvisor.com/Restaurant_Review-g28970-d23693494-Reviews-Oyster_Oyster-Washington_DC_District_of_Columbia.html,+1 12345678,Oyster Oyster RESTAURANT
810,Chang Chang,RESTAURANT,38.906105,-77.04376,https://www.tripadvisor.com/Restaurant_Review-g28970-d25155307-Reviews-Chang_Chang-Washington_DC_District_of_Columbia.html,+1 202-570-0946,Chang Chang RESTAURANT
811,Mi Casa Taqueria & Cantina,RESTAURANT,38.912453,-77.04465,https://www.tripadvisor.com/Restaurant_Review-g28970-d23459179-Reviews-Mi_Casa_Taqueria_Cantina-Washington_DC_District_of_Columbia.html,+1 202-450-4595,Mi Casa Taqueria & Cantina RESTAURANT
812,Rappahannock Oyster Bar,RESTAURANT,38.88121,-77.027664,https://www.tripadvisor.com/Restaurant_Review-g28970-d16923146-Reviews-Rappahannock_Oyster_Bar-Washington_DC_District_of_Columbia.html,+1 202-484-0572,Rappahannock Oyster Bar RESTAURANT
813,Chipotle Mexican Grill,RESTAURANT,38.92366,-77.05174,https://www.tripadvisor.com/Restaurant_Review-g28970-d1007544-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,+1 202-299-9111,Chipotle Mexican Grill RESTAURANT
814,China Boy,RESTAURANT,38.900356,-77.0199,https://www.tripadvisor.com/Restaurant_Review-g28970-d494032-Reviews-China_Boy-Washington_DC_District_of_Columbia.html,+1 202-371-1661,China Boy RESTAURANT
815,Florida Avenue Grill,RESTAURANT,38.920757,-77.02725,https://www.tripadvisor.com/Restaurant_Review-g28970-d450510-Reviews-Florida_Avenue_Grill-Washington_DC_District_of_Columbia.html,+1 202-265-1586,Florida Avenue Grill RESTAURANT
816,Limani,RESTAURANT,38.87724,-77.02294,https://www.tripadvisor.com/Restaurant_Review-g28970-d26715759-Reviews-Limani-Washington_DC_District_of_Columbia.html,+1 202-804-8000,Limani RESTAURANT
817,SPIN Washington D.C.,RESTAURANT,38.897293,-77.0309,https://www.tripadvisor.com/Restaurant_Review-g28970-d15625957-Reviews-SPIN_Washington_D_C-Washington_DC_District_of_Columbia.html,+1 202-517-1170,SPIN Washington D.C. RESTAURANT
818,G W Delicatessen,RESTAURANT,38.89854,-77.04826,https://www.tripadvisor.com/Restaurant_Review-g28970-d4440912-Reviews-G_W_Delicatessen-Washington_DC_District_of_Columbia.html,+1 202-331-9391,G W Delicatessen RESTAURANT
819,City Lights of China,RESTAURANT,38.921574,-77.04208,https://www.tripadvisor.com/Restaurant_Review-g28970-d456922-Reviews-City_Lights_of_China-Washington_DC_District_of_Columbia.html,+1 202-265-6688,City Lights of China RESTAURANT
820,Macon Bistro & Larder,RESTAURANT,38.96372,-77.07523,https://www.tripadvisor.com/Restaurant_Review-g28970-d6652216-Reviews-Macon_Bistro_Larder-Washington_DC_District_of_Columbia.html,+1 202-248-7807,Macon Bistro & Larder RESTAURANT
821,Station Afghan 4,RESTAURANT,38.877182,-77.01783,https://www.tripadvisor.com/Restaurant_Review-g28970-d2255129-Reviews-Station_Afghan_4-Washington_DC_District_of_Columbia.html,+1 202-488-0987,Station Afghan 4 RESTAURANT
822,Pearl Street Warehouse,RESTAURANT,38.879,-77.023796,https://www.tripadvisor.com/Restaurant_Review-g28970-d13205448-Reviews-Pearl_Street_Warehouse-Washington_DC_District_of_Columbia.html,+1 202-380-9620,Pearl Street Warehouse RESTAURANT
823,Elle DC,RESTAURANT,38.931824,-77.03841,https://www.tripadvisor.com/Restaurant_Review-g28970-d13540343-Reviews-Elle_DC-Washington_DC_District_of_Columbia.html,+1 202-652-0400,Elle DC RESTAURANT
824,Eerkin's Uyghur Cuisine & Tea Bar,RESTAURANT,38.921383,-77.07251,https://www.tripadvisor.com/Restaurant_Review-g28970-d15095812-Reviews-Eerkin_s_Uyghur_Cuisine_Tea_Bar-Washington_DC_District_of_Columbia.html,+1 202-333-3600,Eerkin's Uyghur Cuisine & Tea Bar RESTAURANT
825,Millie's,RESTAURANT,38.94506,-77.09639,https://www.tripadvisor.com/Restaurant_Review-g28970-d12524155-Reviews-Millie_s-Washington_DC_District_of_Columbia.html,+1 202-733-5789,Millie's RESTAURANT
826,The Sovereign,RESTAURANT,38.90556,-77.06348,https://www.tripadvisor.com/Restaurant_Review-g28970-d10129984-Reviews-The_Sovereign-Washington_DC_District_of_Columbia.html,+1 202-774-5875,The Sovereign RESTAURANT
827,Big Bear Cafe,RESTAURANT,38.91277,-77.012436,https://www.tripadvisor.com/Restaurant_Review-g28970-d4237091-Reviews-Big_Bear_Cafe-Washington_DC_District_of_Columbia.html,+1 202-643-9222,Big Bear Cafe RESTAURANT
828,Silver Diner,RESTAURANT,38.874786,-77.00728,https://www.tripadvisor.com/Restaurant_Review-g28970-d24989841-Reviews-Silver_Diner-Washington_DC_District_of_Columbia.html,+1 202-536-1599,Silver Diner RESTAURANT
829,New Big Wong Chinese Restaurant,RESTAURANT,38.89977,-77.02057,https://www.tripadvisor.com/Restaurant_Review-g28970-d1058417-Reviews-New_Big_Wong_Chinese_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-628-0491,New Big Wong Chinese Restaurant RESTAURANT
830,Greek Deli,RESTAURANT,38.90455,-77.0439,https://www.tripadvisor.com/Restaurant_Review-g28970-d1140792-Reviews-Greek_Deli-Washington_DC_District_of_Columbia.html,+1 202-296-2111,Greek Deli RESTAURANT
831,Ellipse Rooftop Bar,RESTAURANT,38.902294,-77.03564,https://www.tripadvisor.com/Restaurant_Review-g28970-d17317138-Reviews-Ellipse_Rooftop_Bar-Washington_DC_District_of_Columbia.html,+1 202-830-1901,Ellipse Rooftop Bar RESTAURANT
832,Kura Sushi,RESTAURANT,38.899693,-77.02067,https://www.tripadvisor.com/Restaurant_Review-g28970-d23891410-Reviews-Kura_Sushi-Washington_DC_District_of_Columbia.html,+1 202-629-2709,Kura Sushi RESTAURANT
833,Boqueria Penn Quarter,RESTAURANT,38.899418,-77.02376,https://www.tripadvisor.com/Restaurant_Review-g28970-d17216174-Reviews-Boqueria_Penn_Quarter-Washington_DC_District_of_Columbia.html,+1 202-552-3268,Boqueria Penn Quarter RESTAURANT
834,Casta’s Cuban Rum Bar,RESTAURANT,38.904343,-77.048065,https://www.tripadvisor.com/Restaurant_Review-g28970-d19713984-Reviews-Casta_s_Cuban_Rum_Bar-Washington_DC_District_of_Columbia.html,+1 202-660-1440,Casta’s Cuban Rum Bar RESTAURANT
835,Taqueria Habanero,RESTAURANT,38.937546,-77.03295,https://www.tripadvisor.com/Restaurant_Review-g28970-d10264390-Reviews-Taqueria_Habanero-Washington_DC_District_of_Columbia.html,+1 202-803-2114,Taqueria Habanero RESTAURANT
836,Lupo Verde,RESTAURANT,38.91563,-77.032036,https://www.tripadvisor.com/Restaurant_Review-g28970-d4836890-Reviews-Lupo_Verde-Washington_DC_District_of_Columbia.html,+1 202-827-4752,Lupo Verde RESTAURANT
837,Robert's Restaurant,RESTAURANT,38.92244,-77.05363,https://www.tripadvisor.com/Restaurant_Review-g28970-d1389346-Reviews-Robert_s_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-756-5210,Robert's Restaurant RESTAURANT
838,St. James- Modern Carribean,RESTAURANT,38.889603,-77.009476,https://www.tripadvisor.com/Restaurant_Review-g28970-d25395102-Reviews-St_James_Modern_Carribean-Washington_DC_District_of_Columbia.html,+1 202-627-2981,St. James- Modern Carribean RESTAURANT
839,Equinox on 19th,RESTAURANT,38.901173,-77.038475,https://www.tripadvisor.com/Restaurant_Review-g28970-d450412-Reviews-Equinox_on_19th-Washington_DC_District_of_Columbia.html,+1 202-331-8118,Equinox on 19th RESTAURANT
840,Rasa Grill,RESTAURANT,38.87546,-77.00615,https://www.tripadvisor.com/Restaurant_Review-g28970-d13316694-Reviews-Rasa_Grill-Washington_DC_District_of_Columbia.html,+1 202-804-5678,Rasa Grill RESTAURANT
841,Balos Estiatorio,RESTAURANT,38.907097,-77.0446,https://www.tripadvisor.com/Restaurant_Review-g28970-d26908865-Reviews-Balos_Estiatorio-Washington_DC_District_of_Columbia.html,+1 202-990-1414,Balos Estiatorio RESTAURANT
842,Oohhs & Aahhs,RESTAURANT,38.917183,-77.02624,https://www.tripadvisor.com/Restaurant_Review-g28970-d2418253-Reviews-Oohhs_Aahhs-Washington_DC_District_of_Columbia.html,+1 202-667-7142,Oohhs & Aahhs RESTAURANT
843,Saints Paradise Cafeteria,RESTAURANT,38.90581,-77.02069,https://www.tripadvisor.com/Restaurant_Review-g28970-d4461743-Reviews-Saints_Paradise_Cafeteria-Washington_DC_District_of_Columbia.html,+1 202-789-2289,Saints Paradise Cafeteria RESTAURANT
844,Taj of India,RESTAURANT,38.905193,-77.05739,https://www.tripadvisor.com/Restaurant_Review-g28970-d518470-Reviews-Taj_of_India-Washington_DC_District_of_Columbia.html,+1 202-965-4266,Taj of India RESTAURANT
845,Anthem,ATTRACTION,38.880093,-77.026115,https://www.tripadvisor.com/Attraction_Review-g28970-d12988744-Reviews-Anthem-Washington_DC_District_of_Columbia.html,+1 202-888-0020,Anthem ATTRACTION
846,Hard Rock Cafe,RESTAURANT,38.896355,-77.02585,https://www.tripadvisor.com/Restaurant_Review-g28970-d1124587-Reviews-Hard_Rock_Cafe-Washington_DC_District_of_Columbia.html,+1 202-737-7625,Hard Rock Cafe RESTAURANT
847,LiLLiES Italian Restaurant & Bar,RESTAURANT,38.92844,-77.0542,https://www.tripadvisor.com/Restaurant_Review-g28970-d2528895-Reviews-LiLLiES_Italian_Restaurant_Bar-Washington_DC_District_of_Columbia.html,+1 202-450-4824,LiLLiES Italian Restaurant & Bar RESTAURANT
848,Roti,RESTAURANT,38.900978,-77.049484,https://www.tripadvisor.com/Restaurant_Review-g28970-d5029615-Reviews-Roti-Washington_DC_District_of_Columbia.html,+1 202-499-2095,Roti RESTAURANT
849,Momiji Restaurant,RESTAURANT,38.89994,-77.019196,https://www.tripadvisor.com/Restaurant_Review-g28970-d4954124-Reviews-Momiji_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-408-8110,Momiji Restaurant RESTAURANT
850,Ristorante I Ricchi,RESTAURANT,38.90661,-77.043945,https://www.tripadvisor.com/Restaurant_Review-g28970-d450423-Reviews-Ristorante_I_Ricchi-Washington_DC_District_of_Columbia.html,+1 202-835-0459,Ristorante I Ricchi RESTAURANT
851,Purple Patch,RESTAURANT,38.9306,-77.038,https://www.tripadvisor.com/Restaurant_Review-g28970-d7981941-Reviews-Purple_Patch-Washington_DC_District_of_Columbia.html,+1 202-299-0022,Purple Patch RESTAURANT
852,Roti,RESTAURANT,38.899567,-77.04097,https://www.tripadvisor.com/Restaurant_Review-g28970-d2315886-Reviews-Roti-Washington_DC_District_of_Columbia.html,+1 202-871-9342,Roti RESTAURANT
853,Ristorante Piccolo,RESTAURANT,38.904762,-77.061165,https://www.tripadvisor.com/Restaurant_Review-g28970-d481179-Reviews-Ristorante_Piccolo-Washington_DC_District_of_Columbia.html,+1 202-342-7414,Ristorante Piccolo RESTAURANT
